たね,種
たば,束
だは,打破
だば,駄馬
たび,足袋
たび,度
たび,旅
だび,蛇尾
だび,荼毘
たぼ,たぼ
だほ,拿捕
たま,たま
たま,玉
たま,弾
たま,霊
だま,だま
たみ,民
だむ,ダム
ため,ため
ため,溜
だめ,駄目
たも,たも
たら,たら
たる,たる
たれ,垂れ
だれ,だれ
たん,タン
たん,単
たん,嘆
たん,短
たん,端
たん,胆
たん,段
たん,反
たん,痰
だん,団
だん,壇
だん,弾
だん,断
だん,暖
だん,段
だん,男
だん,談
ちい,地位
ちい,地衣
ちえ,知恵
ちか,治下
ちか,地下
ちか,地価
ちき,知己
ちき,稚気
ちぎ,千木
ちぎ,地祇
ちぎ,遅疑
ちく,地区
ちく,馳駆
ちぐ,痴愚
ちご,稚児
ちし,知歯
ちし,地史
ちし,地誌
ちし,致仕
ちし,致死
ちじ,知事
ちず,地図
ちそ,地租
ちち,乳
ちち,父
ちつ,帙
ちつ,膣
ちぬ,ちぬ
ちの,チノ
ちぶ,恥部
ちほ,地歩
ちみ,地味
ちめ,血目
ちゃ,茶
ちゆ,治癒
ちょ,緒
ちよ,千代
ちょ,著
ちり,ちり
ちり,チリ
ちり,地理
ちわ,痴話
ちん,ちん
ちん,朕
ちん,珍
ちん,賃
ちん,亭
つい,対
つー,ツー
つう,痛
つう,通
つえ,つえ
つか,つか
つか,塚
つが,つが
つき,つき
つき,月
つき,尽き
つき,突き
つき,付き
つき,搗き
つぎ,継ぎ
つぎ,次
づき,付き
つけ,付け
つげ,つげ
づけ,漬け
っこ,っこ
つじ,つじ
つた,つた
つち,槌
つち,土
つつ,筒
つて,つて
つと,つと
つど,都度
つな,ツナ
つな,綱
つね,常
つの,角
つば,つば
つば,鍔
つぶ,つぶ
つぶ,粒
つぼ,つぼ
つぼ,坪
つま,つま
つま,妻
つま,夫
つみ,詰み
つみ,罪
つみ,摘み
つむ,つむ
つむ,錘
つむ,紡錘
つめ,つめ
つめ,詰め
づめ,づめ
づめ,詰
つや,つや
つや,通夜
つゆ,梅雨
つゆ,露
つら,面
つり,釣り
つる,つる
つる,弦
つれ,ツレ
つれ,連れ
づれ,連れ
てい,体
てい,丁
てい,亭
てい,堤
てい,帝
てい,底
てい,廷
てい,艇
てい,邸
でー,デー
でか,でか
でか,デカ
てき,敵
てき,滴
でき,出来
でく,でく
てこ,てこ
でし,デシ
でし,弟子
てつ,轍
てつ,鉄
てま,手間
でま,デマ
でも,デモ
てら,テラ
てら,寺
てり,照り
てる,TEL
てれ,照れ
てろ,テロ
てん,てん
てん,テン
てん,天
てん,展
てん,店
てん,点
でん,伝
どあ,ドア
とい,トイ
とい,樋
とい,問い
とう,とう
とう,党
とう,刀
とう,唐
とう,塔
とう,島
とう,投
とう,東
とう,棟
とう,灯
とう,当
とう,等
とう,糖
とう,頭
とう,籐
どう,動
どう,同
どう,堂
どう,胴
